sentence_id,word_index,word,tag
2210,3,రాళ్ల,O
2210,4,వల్ల,O
2210,5,నొప్పి,B-DIS
2210,6,ఉండదు,O
2210,7,",",O
2210,8,కానీ,O
2210,9,అది,O
2210,10,సాధారణం,O
2210,11,కంటే,O
2210,12,పెద్దది,O
2210,13,అయినప్పుడు,O
2210,14,నొప్పి,B-DIS
2210,15,మొదలవుతుంది,O
2210,16,.,O
2211,1,మీకు,O
2211,2,కడుపు,O
2211,3,ఎడమ,O
2211,4,వైపు,O
2211,5,నిరంతర,B-DIS
2211,6,నొప్పి,I-DIS
2211,7,ఉంటే,O
2211,8,",",O
2211,9,అప్పుడు,O
2211,10,కిడ్నీ,O
2211,11,పరీక్షలు,O
2211,12,తప్పక,O
2211,13,చేయించుకోవాలి,O
2211,14,.,O
2212,1,కడుపులో,O
2212,2,సిర,B-DIS
2212,3,వైపు,I-DIS
2212,4,నొప్పి,I-DIS
2212,5,ఉంటుంది,O
2212,6,.,O
2213,1,కొన్నిసార్లు,O
2213,2,కడుపు,B-DIS
2213,3,నొప్పి,I-DIS
2213,4,కూడా,O
2213,5,కడుపు,B-DIS
2213,6,క్యాన్సర్‌కు,I-DIS
2213,7,కారణం,O
2213,8,.,O
2214,1,ఎందుకంటే,O
2214,2,కడుపులోని,B-DIS
2214,3,క్యాన్సర్,I-DIS
2214,4,కణాలు,O
2214,5,ప్రారంభ,O
2214,6,స్థాయిలో,O
2214,7,ఉన్నప్పుడు,O
2214,8,",",O
2214,9,అప్పుడు,O
2214,10,అవి,O
2214,11,తేలికపాటి,O
2214,12,నొప్పిని,B-DIS
2214,13,ఇస్తాయి,O
2214,14,.,O
2215,1,మీకు,O
2215,2,ఎక్కువసేపు,O
2215,3,కడుపు,B-DIS
2215,4,నొప్పి,I-DIS
2215,5,ఉంటే,O
2215,6,",",O
2215,7,దయచేసి,O
2215,8,ఈ,O
2215,9,విషయంలో,O
2215,10,నిపుణుడిని,O
2215,11,సంప్రదించండి,O
2215,12,.,O
2216,1,మూత్ర,O
2216,2,నాళంలో,O
2216,3,అంటువ్యాధులు,B-DIS
2216,4,ఉంటే,O
2216,5,",",O
2216,6,ఉదరం,O
2216,7,ఎడమ,O
2216,8,వైపు,O
2216,9,నొప్పిని,B-DIS
2216,10,రావచ్చు,O
2216,11,.,O
2217,1,ఉదరం,O
2217,2,ఎడమ,O
2217,3,వైపు,O
2217,4,నొప్పికి,B-DIS
2217,5,మరొక,O
2217,6,కారణం,O
2217,7,మూత్రాశయంలో,O
2217,8,మంట,B-DIS
2217,9,.,O
2218,1,ఒకరికి,O
2218,2,ఈ,O
2218,3,పరిస్థితి,O
2218,4,ఉంటే,O
2218,5,",",O
2218,6,కడుపు,B-DIS
2218,7,నొప్పితో,I-DIS
2218,8,వారు,O
2218,9,తరచుగా,O
2218,10,మూత్రవిసర్జన,O
2218,11,చేయవచ్చు,O
2218,12,.,O
2219,1,మలబద్ధకంతో,B-DIS
2219,2,",",O
2219,3,పొత్తికడుపులో,B-DIS
2219,4,ఉబ్బరం,I-DIS
2219,5,ఉదరం,O
2219,6,ఎడమ,O
2219,7,వైపు,O
2219,8,అసౌకర్యం,O
2219,9,మరియు,O
2219,10,నొప్పిని,B-DIS
2219,11,కలిగిస్తుంది,O
2219,12,.,O
2220,1,ప్రపంచాన్ని,O
2220,2,గడగడలాడిస్తున్న,O
2220,3,కరోనా,B-DIS
2220,4,వైరస్,I-DIS
2220,5,ప్రస్తుతం,O
2220,6,భారతదేశానికి,B-LOC
2220,7,పాకింది,O
2220,8,.,O
2221,1,చైనా,B-LOC
2221,2,నుండి,O
2221,3,వచ్చిన,O
2221,4,విద్యార్థులకు,O
2221,5,ఈ,O
2221,6,వ్యాధి,B-DIS
2221,7,సోకినట్లు,O
2221,8,ప్రచారం,O
2221,9,జరుగుతోంది,O
2221,10,.,O
2222,1,ఈ,O
2222,2,వైరస్,B-DIS
2222,3,సోకకుండా,O
2222,4,ఏమి,O
2222,5,చేయాలో,O
2222,6,తెలుసుకోవాలని,O
2222,7,సూచించింది,O
2222,8,.,O
2223,1,ఈ,O
2223,2,సందర్భంగా,O
2223,3,ఈ,O
2223,4,కరోనా,B-DIS
2223,5,వైరస్,I-DIS
2223,6,సోకకుండా,O
2223,7,ఎలాంటి,O
2223,8,జాగ్రత్తలు,O
2223,9,తీసుకోవాలో,O
2223,10,ఈ,O
2223,11,స్టోరీలో,O
2223,12,తెలుసుకుందాం,O
2223,13,.,O
2224,1,అలర్ట్,O
2224,2,!,O
2224,3,కరోనా,B-DIS
2224,4,వైరస్,I-DIS
2224,5,రాకుండా,O
2224,6,తీసుకోవాల్సిన,O
2224,7,జాగ్రత్తలివే,O
2224,8,.,O
2225,1,కరోనా,B-DIS
2225,2,వైరస్,I-DIS
2225,3,గురంచి,O
2225,4,ఆరోగ్య,O
2225,5,మంత్రిత్వ,O
2225,6,శాఖ,O
2225,7,కొన్ని,O
2225,8,మార్గదర్శకాలను,O
2225,9,జారీ,O
2225,10,చేసింది,O
2225,11,.,O
2226,1,కరోనా,B-DIS
2226,2,వైరస్,I-DIS
2226,3,సోకిన,O
2226,4,వారి,O
2226,5,కోసం,O
2226,6,ప్రత్యేక,O
2226,7,వార్డులను,O
2226,8,ఏర్పాటు,O
2226,9,చేశారు,O
2226,10,.,O
2227,1,ఇది,O
2227,2,ప్రాణాంత,O
2227,3,న్యూమోనియాగా,B-DIS
2227,4,మారే,O
2227,5,అవకాశం,O
2227,6,కూడా,O
2227,7,ఉంది,O
2227,8,.,O
2228,1,ఈ,O
2228,2,కరోనా,B-DIS
2228,3,వైరస్,I-DIS
2228,4,భూతం,O
2228,5,2019లో,B-TIME
2228,6,చైనా,B-LOC
2228,7,దేశంలోని,O
2228,8,వుహన్,B-LOC
2228,9,నగరం,O
2228,10,నుండి,O
2228,11,ఇతర,O
2228,12,దేశాలకు,O
2228,13,కూడా,O
2228,14,పాకింది,O
2228,15,.,O
2229,1,డేంజర్,O
2229,2,:,O
2229,3,చికిత్స,O
2229,4,చేయకపోతే,O
2229,5,కరోనావైరస్,B-DIS
2229,6,ప్రాణాలను,O
2229,7,తీస్తుంది,O
2229,8,.,O
2230,1,ఈ,O
2230,2,కరోనా,B-DIS
2230,3,వైరస్,I-DIS
2230,4,ను,O
2230,5,గుర్తించడం,O
2230,6,మరియు,O
2230,7,వాటిని,O
2230,8,నిర్ధారించడం,O
2230,9,అనేది,O
2230,10,చాలా,O
2230,11,ముఖ్యం,O
2230,12,.,O
2231,1,జ్వరం,B-DIS
2231,2,(,O
2231,3,శరీర,O
2231,4,ఉష్ణోగ్రత,O
2231,5,38,B-CARDINAL
2231,6,డిగ్రీల,O
2231,7,కంటే,O
2231,8,ఎక్కువగా,O
2231,9,ఉంటే,O
2231,10,తగిన,O
2231,11,జాగ్రత్తలు,O
2231,12,తీసుకోవాలి,O
2231,13,),O
2231,14,.,O
2232,1,దగ్గు,B-DIS
2232,2,",",O
2232,3,ఊపిరి,O
2232,4,తీసుకోవడంలో,O
2232,5,ఇబ్బంది,O
2232,6,.,O
2233,1,తలనొప్పి,B-DIS
2233,2,.,O
2234,1,తరచుగా,O
2234,2,తుమ్ములు,B-DIS
2234,3,.,O
2235,1,ఈ,O
2235,2,వ్యాధి,B-DIS
2235,3,సోకిన,O
2235,4,వ్యక్తితో,O
2235,5,కలసి,O
2235,6,పని,O
2235,7,చేయకూడదు,O
2235,8,.,O
2236,1,కరోనా,B-DIS
2236,2,వైరస్,I-DIS
2236,3,రోగికి,O
2236,4,సంబంధించిన,O
2236,5,వాటిని,O
2236,6,అస్సలు,O
2236,7,తాకరాదు,O
2236,8,.,O
2237,1,అతిసారం,B-DIS
2237,2,మరియు,O
2237,3,వాంతులు,B-DIS
2237,4,ద్వారా,O
2237,5,విసర్జించే,O
2237,6,పోషకాలకు,O
2237,7,ఇది,O
2237,8,అద్భుతమైన,O
2237,9,ప్రత్యామ్నాయంగా,O
2237,10,పనిచేస్తుంది,O
2237,11,.,O
2238,1,వికారం,B-DIS
2238,2,నుండి,O
2238,3,ఉపశమనానికి,B-DIS
2238,4,సహాయపడుతుంది,O
2238,5,.,O
2239,1,బంగాళాదుంపలు,B-ORGANISM
2239,2,కొవ్వు,O
2239,3,రహితంగా,O
2239,4,ఉంటాయి,O
2239,5,.,O
2240,1,బంగాళాదుంపల్లో,B-ORGANISM
2240,2,పొటాషియం,O
2240,3,అధికంగా,O
2240,4,ఉంటుంది,O
2240,5,.,O
2241,1,ఇది,O
2241,2,హృదయ,O
2241,3,స్పందన,O
2241,4,రేటును,O
2241,5,నియంత్రిస్తుంది,O
2241,6,మరియు,O
2241,7,రక్తపోటును,B-DIS
2241,8,నియంత్రిస్తుంది,O
2241,9,.,O
2242,1,వివిధ,O
2242,2,చర్మ,B-DIS
2242,3,సమస్యలకు,I-DIS
2242,4,బంగాళాదుంపలు,B-ORGANISM
2242,5,అద్భుతమైన,O
2242,6,మూలికా,O
2242,7,ఔషధం,B-MED
2242,8,.,O
2243,1,ఈ,O
2243,2,గుమ్మడికాయ,B-ORGANISM
2243,3,క్రింద,O
2243,4,పేర్కొన్న,O
2243,5,విధంగా,O
2243,6,చర్మానికి,O
2243,7,మంచిది,O
2243,8,:,O
2243,9,ఈ,O
2243,10,పిండిని,O
2243,11,శరీరంలో,O
2243,12,పూయడం,O
2243,13,వల్ల,O
2243,14,బొబ్బలు,B-DIS
2243,15,",",O
2243,16,సోరియాసిస్,B-DIS
2243,17,",",O
2243,18,పుండ్లు,B-DIS
2243,19,వస్తాయి,O
2243,20,.,O
2244,1,పుండ్లు,B-DIS
2244,2,వంటి,O
2244,3,పాద,O
2244,4,సంబంధిత,O
2244,5,వ్యాధులలో,B-DIS
2244,6,తేమను,O
2244,7,నియంత్రించడంలో,O
2244,8,బంగాళాదుంపలు,B-ORGANISM
2244,9,సహాయపడతాయి,O
2244,10,.,O
2245,1,వడదెబ్బ,B-DIS
2245,2,చికిత్స,O
2245,3,మరియు,O
2245,4,పునరుజ్జీవనం,O
2245,5,కోసం,O
2245,6,ఆఫ్రికాలో,O
2245,7,దీనిని,O
2245,8,ఉపయోగిస్తారు,O
2245,9,.,O
2246,1,ఇది,O
2246,2,బంగాళాదుంపలు,B-ORGANISM
2246,3,",",O
2246,4,చిలగడదుంపలు,B-ORGANISM
2246,5,మరియు,O
2246,6,కాసావా,O
2246,7,కంటే,O
2246,8,చాలా,O
2246,9,తక్కువ,O
2246,10,.,O
2247,1,బంగాళాదుంపలు,B-ORGANISM
2247,2,",",O
2247,3,చిలగడదుంపలు,B-ORGANISM
2247,4,",",O
2247,5,అరటిపండ్లు,B-ORGANISM
2247,6,మరియు,O
2247,7,కాసావా,O
2247,8,వంటి,O
2247,9,ఉష్ణమండల,O
2247,10,ఆహారాల,O
2247,11,కంటే,O
2247,12,ఇందులో,O
2247,13,ప్రోటీన్,O
2247,14,అధికంగా,O
2247,15,ఉంటుంది,O
2247,16,.,O
2248,1,బంగాళాదుంప,B-ORGANISM
2248,2,పిండిలో,O
2248,3,కార్బోహైడ్రేట్లు,O
2248,4,మరియు,O
2248,5,ఫైబర్,O
2248,6,అధికంగా,O
2248,7,ఉంటాయి,O
2248,8,.,O
2249,1,అదేవిధంగా,O
2249,2,",",O
2249,3,చిలగడదుంపలో,B-ORGANISM
2249,4,12,B-CARDINAL
2249,5,%,I-CARDINAL
2249,6,ఫైబర్,O
2249,7,మరియు,O
2249,8,పిండి,O
2249,9,31,B-CARDINAL
2249,10,%,I-CARDINAL
2249,11,ఉంటుంది,O
2249,12,.,O
2250,1,మలబద్ధకం,B-DIS
2250,2,కడుపులోని,O
2250,3,ఆహారాన్ని,O
2250,4,నిరంతరం,O
2250,5,జీర్ణించుకోకుండా,O
2250,6,ఉండటానికి,O
2250,7,సమస్యగా,O
2250,8,ఉంటుంది,O
2250,9,.,O
2251,1,అన్ని,O
2251,2,వ్యాధులకు,B-DIS
2251,3,మలబద్ధకం,I-DIS
2251,4,మూలం,O
2251,5,అని,O
2251,6,ఆయుర్వేదంలో,B-MED
2251,7,కూడా,O
2251,8,నమ్ముతారు,O
2251,9,.,O
2252,1,గొంతు,B-DIS
2252,2,నొప్పిని,I-DIS
2252,3,నివారించడానికి,O
2252,4,మీరు,O
2252,5,6,O
2252,6,మార్గాల,O
2252,7,గురించి,O
2252,8,చదవాలనుకుంటున్నారు,O
2252,9,.,O
2253,1,కరోనా,B-DIS
2253,2,వైరస్,I-DIS
2253,3,సంభవం,O
2253,4,ప్రపంచవ్యాప్తంగా,O
2253,5,ఎక్కువగా,O
2253,6,ఉంది,O
2253,7,.,O
2254,1,లక్షలాది,B-CARDINAL
2254,2,మంది,O
2254,3,ఈ,O
2254,4,వైరస్,B-DIS
2254,5,బారిన,O
2254,6,పడ్డారు,O
2254,7,మరియు,O
2254,8,ఇంకా,O
2254,9,లక్షలాది,B-CARDINAL
2254,10,మంది,O
2254,11,మరణిస్తున్నారు,O
2254,12,.,O
2255,1,కరోనా,B-DIS
2255,2,వైరస్కు,I-DIS
2255,3,వ్యతిరేకంగా,O
2255,4,పోరాడటంలో,O
2255,5,ప్రజలు,O
2255,6,తమను,O
2255,7,తాము,O
2255,8,రక్షించుకోవడానికి,O
2255,9,వివిధ,O
2255,10,పనులు,O
2255,11,చేస్తారు,O
2255,12,.,O
2256,1,కరోనా,B-DIS
2256,2,ఉన్న,O
2256,3,రోగులలో,O
2256,4,విటమిన్,O
2256,5,డి,O
2256,6,అనేక,O
2256,7,అవయవ,O
2256,8,వైఫల్యాలను,O
2256,9,ఎలా,O
2256,10,నివారించగలదో,O
2256,11,ఈ,O
2256,12,వ్యాసంలో,O
2256,13,నేర్చుకుందాము,O
2256,14,.,O
2257,1,సైటోకిన్,B-DIS
2257,2,తుఫాను,O
2257,3,లేదా,O
2257,4,బ్రాడికినిన్,B-DIS
2257,5,తుఫాను,O
2257,6,అని,O
2257,7,పిలువబడే,O
2257,8,ఈ,O
2257,9,ప్రోటీన్లపై,O
2257,10,అధిక,B-DIS
2257,11,ఒత్తిడి,I-DIS
2257,12,బహుళ,O
2257,13,అవయవ,B-DIS
2257,14,వైఫల్యానికి,I-DIS
2257,15,దారితీస్తుంది,O
2257,16,.,O
2258,1,విటమిన్,O
2258,2,డి,O
2258,3,ఇమ్యునోమోడ్యులేటరీ,O
2258,4,ఏజెంట్‌గా,O
2258,5,పనిచేస్తుంది,O
2258,6,",",O
2258,7,ఇది,O
2258,8,కోవిడ్,B-DIS
2258,9,-,O
2258,10,19,I-DIS
2258,11,రోగులలో,O
2258,12,ఈ,O
2258,13,తీవ్రమైన,O
2258,14,దుష్ప్రభావాలకు,O
2258,15,వ్యతిరేకంగా,O
2258,16,రక్షణ,O
2258,17,ప్రభావాలను,O
2258,18,కలిగిస్తుంది,O
2258,19,.,O
2259,1,వైరల్,B-DIS
2259,2,ఇన్ఫెక్షన్ల,I-DIS
2259,3,సమయంలో,O
2259,4,",",O
2259,5,క్రియారహిత,O
2259,6,విటమిన్,O
2259,7,డి,O
2259,8,అల్వియోలీలోని,O
2259,9,కణాల,O
2259,10,ద్వారా,O
2259,11,క్రియాశీల,O
2259,12,రూపంలోకి,O
2259,13,మార్చబడుతుంది,O
2259,14,.,O
2260,1,కాథెలిసిడిన్స్,B-DIS
2260,2,హైడ్రాక్సియా,I-DIS
2260,3,లేదా,O
2260,4,అధిక,O
2260,5,ఆక్సిజన్,O
2260,6,సరఫరా,O
2260,7,వల్ల,O
2260,8,ఊపిరితిత్తుల,B-DIS
2260,9,గాయాన్ని,I-DIS
2260,10,తగ్గిస్తుందని,O
2260,11,తేలింది,O
2260,12,.,O
2261,1,మూత్రపిండ,B-DIS
2261,2,వ్యాధి,I-DIS
2261,3,ఉన్న,O
2261,4,రోగులలో,O
2261,5,మరియు,O
2261,6,డయాబెటిస్,B-DIS
2261,7,ఉన్న,O
2261,8,రోగులలో,O
2261,9,చేసిన,O
2261,10,అధ్యయనాలు,O
2261,11,యాంజియోటెన్సిన్,B-DIS
2261,12,-,O
2261,13,కన్వర్టింగ్,B-DIS
2261,14,ఎంజైమ్,I-DIS
2261,15,2,B-DIS
2261,16,(,O
2261,17,ACE2,B-DIS
2261,18,),O
2261,19,యొక్క,O
2261,20,వ్యక్తీకరణలో,O
2261,21,పెరుగుదల,O
2261,22,చూపించాయి,O
2261,23,.,O
2262,1,ACE2,B-DIS
2262,2,SARS,I-DIS
2262,3,-,O
2262,4,CoV,I-DIS
2262,5,-,O
2262,6,2,I-DIS
2262,7,వైరస్,I-DIS
2262,8,హోస్ట్,O
2262,9,కణాలలోకి,O
2262,10,ప్రవేశిస్తుంది,O
2262,11,.,O
2263,1,ఇది,O
2263,2,వైరస్,B-DIS
2263,3,కణాలలోకి,O
2263,4,రాకుండా,O
2263,5,నిరోధిస్తుంది,O
2263,6,మరియు,O
2263,7,మధుమేహ,B-DIS
2263,8,వ్యాధిగ్రస్తుల,I-DIS
2263,9,మూత్రపిండాలను,O
2263,10,రక్షిస్తుంది,O
2263,11,.,O
2264,1,ARDS,B-DIS
2264,2,తీవ్రమైన,O
2264,3,శ్వాసకోశ,B-DIS
2264,4,రుగ్మత,I-DIS
2264,5,సిండ్రోమ్,B-DIS
2264,6,.,O
2265,1,ఇది,O
2265,2,రక్తపోటును,B-DIS
2265,3,పెంచుతుంది,O
2265,4,.,O
2266,1,కోవిడ్,B-DIS
2266,2,-,O
2266,3,19,I-DIS
2266,4,సంక్రమణ,O
2266,5,ACE2,B-DIS
2266,6,స్థాయిలను,O
2266,7,తగ్గిస్తుంది,O
2266,8,.,O
2267,1,అందువల్ల,O
2267,2,",",O
2267,3,విటమిన్,O
2267,4,డి,O
2267,5,COVID,B-DIS
2267,6,-,O
2267,7,19,I-DIS
2267,8,రోగులలో,O
2267,9,రెనిన్,O
2267,10,విడుదలను,O
2267,11,అణచివేయడం,O
2267,12,ద్వారా,O
2267,13,మరియు,O
2267,14,ARDS,B-DIS
2267,15,మరియు,O
2267,16,గుండె,B-DIS
2267,17,సమస్యల,O
2267,18,ప్రమాదాన్ని,O
2267,19,తగ్గించడం,O
2267,20,ద్వారా,O
2267,21,తాపజనక,O
2267,22,చర్యలను,O
2267,23,నిరోధించవచ్చు,O
2267,24,.,O
2268,1,అందువల్ల,O
2268,2,",",O
2268,3,COVID,B-DIS
2268,4,19,I-DIS
2268,5,సంక్రమణ,O
2268,6,",",O
2268,7,మరణం,O
2268,8,మరియు,O
2268,9,తీవ్రతను,O
2268,10,అభివృద్ధి,O
2268,11,చేసే,O
2268,12,ప్రమాదాన్ని,O
2268,13,తగ్గించడంలో,O
2268,14,విటమిన్,O
2268,15,డి,O
2268,16,పాత్ర,O
2268,17,పోషిస్తుంది,O
2268,18,.,O
2269,1,భారతదేశంలో,B-LOC
2269,2,లాక్డౌన్,O
2269,3,మే,B-TIME
2269,4,3,B-CARDINAL
2269,5,వరకు,O
2269,6,పొడిగించబడింది,O
2269,7,.,O
2270,1,అరటిపండ్లు,B-ORGANISM
2270,2,మలబద్దకంతో,B-DIS
2270,3,మీకు,O
2270,4,సహాయపడతాయి,O
2270,5,",",O
2270,6,నానబెట్టిన,O
2270,7,ఎండుద్రాక్ష,B-ORGANISM
2270,8,పిఎంఎస్,O
2270,9,మరియు,O
2270,10,థైరాయిడ్,B-DIS
2270,11,లక్షణాలను,O
2270,12,తగ్గిస్తుంది,O
2270,13,",",O
2270,14,మరియు,O
2270,15,బాదం,B-ORGANISM
2270,16,పప్పు,O
2270,17,మధుమేహ,B-DIS
2270,18,వ్యాధిగ్రస్తులకు,O
2270,19,మరియు,O
2270,20,గుండె,B-DIS
2270,21,జబ్బు,I-DIS
2270,22,రోగులకు,O
2270,23,ఉపయోగపడుతుంది,O
2270,24,.,O
2271,1,మామిడి,B-ORGANISM
2271,2,పండ్లు,I-ORGANISM
2271,3,ఇప్పుడు,O
2271,4,సీజన్లో,O
2271,5,ఉన్నాయి,O
2271,6,.,O
2272,1,మామిడి,B-ORGANISM
2272,2,షేక్,O
2272,3,రిఫ్రెష్,O
2272,4,డ్రింక్,O
2272,5,.,O
2273,1,ఒకవేళ,O
2273,2,మీకు,O
2273,3,కడుపు,B-DIS
2273,4,ఉబ్బరం,I-DIS
2273,5,",",O
2273,6,గ్యాస్ట్రిక్,B-DIS
2273,7,లేదా,O
2273,8,వేడి,B-DIS
2273,9,ఫ్లష్‌లను,I-DIS
2273,10,ఎదుర్కొంటుంటే,O
2273,11,",",O
2273,12,మీరు,O
2273,13,అరటిపండు,B-ORGANISM
2273,14,మరియు,O
2273,15,రోటీని,O
2273,16,తినవచ్చు,O
2273,17,",",O
2273,18,లేదా,O
2273,19,ఒక,O
2273,20,షిక్రాన్,O
2273,21,పోలి,O
2273,22,(,O
2273,23,అరటి,B-DIS
2273,24,",",O
2273,25,చక్కెర,O
2273,26,",",O
2273,27,పాలు,O
2273,28,మరియు,O
2273,29,చపాతీలతో,O
2273,30,తయారు,O
2273,31,చేస్తారు,O
2273,32,),O
2273,33,తయారు,O
2273,34,చేయవచ్చు,O
2273,35,.,O
2274,1,చిక్కుళ్ళు,B-ORGANISM
2274,2,మరియు,O
2274,3,అన్నం,O
2274,4,ముఖ్యమైన,O
2274,5,మరియు,O
2274,6,అవసరం,O
2274,7,లేని,O
2274,8,అమైనో,O
2274,9,ఆమ్లాలు,O
2274,10,మరియు,O
2274,11,ఫైబర్,O
2274,12,కు,O
2274,13,మంచి,O
2274,14,కలయిక,O
2274,15,.,O
2275,1,వెన్నునొప్పికి,B-DIS
2275,2,ఆయుర్వేదం,O
2275,3,అత్యంత,O
2275,4,ప్రభావవంతమైన,O
2275,5,నివారణలలో,O
2275,6,ఒకటి,B-CARDINAL
2275,7,.,O
2276,1,వెన్నునొప్పి,B-DIS
2276,2,అన్ని,O
2276,3,వయసుల,O
2276,4,ప్రజలలో,O
2276,5,చాలా,O
2276,6,సాధారణ,O
2276,7,సమస్య,O
2276,8,.,O
2277,1,ఏ,O
2277,2,వయసులోనైనా,O
2277,3,వెన్నునొప్పి,B-DIS
2277,4,వస్తుంది,O
2277,5,.,O
2278,1,మీరు,O
2278,2,అన్ని,O
2278,3,బాధలను,B-DIS
2278,4,తట్టుకోలేరు,O
2278,5,",",O
2278,6,కానీ,O
2278,7,మీరు,O
2278,8,వెన్నునొప్పికి,B-DIS
2278,9,కొంచెం,O
2278,10,ఎక్కువ,O
2278,11,శ్రద్ధ,O
2278,12,వహించాలి,O
2278,13,.,O
2279,1,వెన్నునొప్పి,B-DIS
2279,2,నుండి,O
2279,3,దీర్ఘకాలిక,O
2279,4,ఉపశమనం,O
2279,5,కోసం,O
2279,6,",",O
2279,7,ప్రతిరోజూ,O
2279,8,3,B-CARDINAL
2279,9,-,O
2279,10,6,B-CARDINAL
2279,11,నెలలు,O
2279,12,మహానారాయణ,B-MED
2279,13,లేపనంతో,I-MED
2279,14,మసాజ్,O
2279,15,చేయండి,O
2279,16,.,O
2280,1,అశ్వగంధ,B-MED
2280,2,లేపనం,I-MED
2280,3,వెన్నునొప్పి,B-DIS
2280,4,మరియు,O
2280,5,అన్ని,O
2280,6,రకాల,O
2280,7,శరీర,B-DIS
2280,8,నొప్పులను,I-DIS
2280,9,నయం,O
2280,10,చేస్తుంది,O
2280,11,.,O
2281,1,ఆయుర్వేదంలో,B-MED
2281,2,వెన్నునొప్పికి,B-DIS
2281,3,కారణం,O
2281,4,రుమాటిజం,O
2281,5,.,O
2282,1,గుర్రపుముల్లంగి,B-MED
2282,2,లేపనాన్ని,I-MED
2282,3,క్రమం,O
2282,4,తప్పకుండా,O
2282,5,పూయడం,O
2282,6,ద్వారా,O
2282,7,దీనిని,O
2282,8,తగ్గించవచ్చు,O
2282,9,.,O
2283,1,ఇది,O
2283,2,కణజాలం,O
2283,3,మరియు,O
2283,4,ఎముకలను,O
2283,5,పోషిస్తుంది,O
2283,6,మరియు,O
2283,7,కండరాల,B-DIS
2283,8,నొప్పిని,I-DIS
2283,9,తగ్గిస్తుంది,O
2283,10,.,O
2284,1,ఇది,O
2284,2,ఎలాంటి,O
2284,3,వెన్నునొప్పికి,B-DIS
2284,4,నివారణ,O
2284,5,మరియు,O
2284,6,శరీర,B-DIS
2284,7,నొప్పిని,I-DIS
2284,8,తగ్గిస్తుంది,O
2284,9,.,O
2285,1,కాబట్టి,O
2285,2,ఎటువంటి,O
2285,3,సందేహం,O
2285,4,లేకుండా,O
2285,5,మేము,O
2285,6,మీకు,O
2285,7,అశ్వగంధ,B-MED
2285,8,లేపనం,I-MED
2285,9,ఉపయోగించవచ్చు,O
2285,10,.,O
2286,1,వాస్తవం,O
2286,2,ఏమిటంటే,O
2286,3,ఇది,O
2286,4,శరీర,B-DIS
2286,5,నొప్పులకు,I-DIS
2286,6,కూడా,O
2286,7,చాలా,O
2286,8,మంచిది,O
2286,9,.,O
2287,1,రుమటాయిడ్,B-DIS
2287,2,ఆర్థరైటిస్,I-DIS
2287,3,ఆయిల్,O
2287,4,కండరాల,B-DIS
2287,5,నొప్పులు,I-DIS
2287,6,మరియు,O
2287,7,నొప్పులతో,B-DIS
2287,8,పాటు,O
2287,9,ఆరోగ్య,O
2287,10,సమస్యలకు,O
2287,11,ఉత్తమ,O
2287,12,నివారణలలో,O
2287,13,ఒకటి,B-CARDINAL
2287,14,.,O
2288,1,ఇది,O
2288,2,శరీరంలోని,O
2288,3,అన్ని,O
2288,4,రకాల,O
2288,5,నొప్పిని,B-DIS
2288,6,తగ్గించడంలో,O
2288,7,సహాయపడుతుంది,O
2288,8,.,O
2289,1,దీర్ఘకాలంలో,O
2289,2,",",O
2289,3,వెన్నునొప్పి,B-DIS
2289,4,",",O
2289,5,కండరాల,B-DIS
2289,6,నొప్పులు,I-DIS
2289,7,మరియు,O
2289,8,కీళ్ల,B-DIS
2289,9,నొప్పులకు,I-DIS
2289,10,ఇది,O
2289,11,ఉత్తమ,O
2289,12,నివారణ,O
2289,13,.,O
2290,1,అటువంటి,O
2290,2,అసౌకర్యాలను,O
2290,3,తగ్గించడానికి,O
2290,4,మీకు,O
2290,5,సహాయపడే,O
2290,6,వాటిలో,O
2290,7,ధన్వంతరం,B-MED
2290,8,లేపనం,I-MED
2290,9,ఒకటి,B-CARDINAL
2290,10,అనడంలో,O
2290,11,సందేహం,O
2290,12,లేదు,O
2290,13,.,O
2291,1,స్పాండిలైటిస్,B-DIS
2291,2,మరియు,O
2291,3,ఆర్థరైటిస్‌తో,B-DIS
2291,4,బాధపడేవారికి,O
2291,5,ఇది,O
2291,6,చాలా,O
2291,7,ఉపయోగకరంగా,O
2291,8,ఉంటుంది,O
2291,9,.,O
2292,1,కొబ్బరి,O
2292,2,నూనె,O
2292,3,చర్మ,B-DIS
2292,4,సమస్యలు,I-DIS
2292,5,",",O
2292,6,జుట్టు,B-DIS
2292,7,సమస్యలు,I-DIS
2292,8,మరియు,O
2292,9,ఆరోగ్య,B-DIS
2292,10,సమస్యలకు,I-DIS
2292,11,చేయడంలో,O
2292,12,ప్రభావవంతంగా,O
2292,13,ఉంటుంది,O
2292,14,.,O
2293,1,దేశంలో,O
2293,2,చాలావరకు,O
2293,3,కరోనావైరస్,B-DIS
2293,4,ప్రబలంగా,O
2293,5,ఉంది,O
2293,6,",",O
2293,7,అయితే,O
2293,8,కేరళలో,B-LOC
2293,9,ఇన్ఫెక్షన్,B-DIS
2293,10,ఎక్కువగా,O
2293,11,ఉంది,O
2293,12,",",O
2293,13,కానీ,O
2293,14,కోలుకునే,O
2293,15,అవకాశం,O
2293,16,ఉంది,O
2293,17,.,O
2294,1,డయాబెటిస్‌లో,B-DIS
2294,2,సాధారణ,O
2294,3,నమ్మకం,O
2294,4,ఏమిటంటే,O
